unique_id,person_id,video_id,start_t,end_t,action
12.2,12,2,0:15:53,0:15:54,"place_tomato_into_bowl_core
"
12.2,12,2,0:15:54,0:15:56,"place_tomato_into_bowl_post
"
12.2,12,2,0:15:56,0:16:4,"mix_ingredients_core
"
12.2,12,2,0:16:4,0:16:7,"mix_ingredients_post
"
12.2,12,2,0:16:13,0:16:18,"add_oil_prep
"
12.2,12,2,0:16:13,0:16:51,"prepare_dressing
"
12.2,12,2,0:16:18,0:16:22,"add_oil_core
"
12.2,12,2,0:16:22,0:16:24,"add_oil_post
"
12.2,12,2,0:16:24,0:16:26,"add_vinegar_prep
"
12.2,12,2,0:16:26,0:16:28,"add_vinegar_core
"
12.2,12,2,0:16:28,0:16:34,"add_vinegar_post
"
12.2,12,2,0:16:35,0:16:36,"add_pepper_prep
"
12.2,12,2,0:16:36,0:16:39,"add_pepper_core
"
12.2,12,2,0:16:39,0:16:41,"add_pepper_post
"
12.2,12,2,0:16:40,0:16:42,"add_salt_prep
"
12.2,12,2,0:16:42,0:16:44,"add_salt_core
"
12.2,12,2,0:16:44,0:16:45,"add_salt_post
"
12.2,12,2,0:16:46,0:16:47,"mix_dressing_prep
"
12.2,12,2,0:16:47,0:16:51,"mix_dressing_core
"
12.2,12,2,0:16:51,0:17:33,"serve_salad
"
12.2,12,2,0:16:51,0:16:54,"serve_salad_onto_plate_prep
"
12.2,12,2,0:16:54,0:16:59,"serve_salad_onto_plate_core
"
12.2,12,2,0:16:59,0:17:5,"serve_salad_onto_plate_post
"
12.2,12,2,0:17:7,0:17:9,"add_dressing_prep
"
12.2,12,2,0:17:9,0:17:31,"add_dressing_core
"
12.2,12,2,0:17:31,0:17:33,"add_dressing_post
"
16.2,16,2,0:13:46,0:13:50,"add_salt_prep
"
16.2,16,2,0:13:46,0:14:34,"prepare_dressing
"
16.2,16,2,0:13:50,0:13:55,"add_salt_core
"
16.2,16,2,0:13:55,0:13:56,"add_salt_post
"
16.2,16,2,0:13:56,0:13:57,"add_pepper_prep
"
16.2,16,2,0:13:57,0:14:2,"add_pepper_core
"
16.2,16,2,0:14:2,0:14:4,"add_pepper_post
"
16.2,16,2,0:14:4,0:14:6,"add_oil_prep
"
16.2,16,2,0:14:6,0:14:11,"add_oil_core
"
16.2,16,2,0:14:11,0:14:15,"add_oil_post
"
16.2,16,2,0:14:14,0:14:18,"add_vinegar_prep
"
16.2,16,2,0:14:18,0:14:22,"add_vinegar_core
"
16.2,16,2,0:14:22,0:14:26,"add_vinegar_post
"
16.2,16,2,0:14:26,0:14:26,"mix_dressing_prep
"
16.2,16,2,0:14:26,0:14:33,"mix_dressing_core
"
16.2,16,2,0:14:33,0:14:34,"mix_dressing_post
"
16.2,16,2,0:14:34,0:14:46,"cut_cheese_prep
"
16.2,16,2,0:14:34,0:18:29,"cut_and_mix_ingredients
"
16.2,16,2,0:14:46,0:14:54,"cut_cheese_core
"
16.2,16,2,0:14:54,0:14:59,"cut_cheese_post
"
16.2,16,2,0:15:1,0:15:9,"peel_cucumber_prep
"
16.2,16,2,0:15:9,0:15:49,"peel_cucumber_core
"
16.2,16,2,0:15:49,0:15:52,"peel_cucumber_post
"
16.2,16,2,0:15:52,0:15:59,"cut_cucumber_prep
"
16.2,16,2,0:15:59,0:16:27,"cut_cucumber_core
"
16.2,16,2,0:16:27,0:16:34,"cut_cucumber_post
"
16.2,16,2,0:16:35,0:16:45,"cut_tomato_prep
"
16.2,16,2,0:16:45,0:17:13,"cut_tomato_core
"
16.2,16,2,0:17:13,0:17:16,"cut_tomato_post
"
16.2,16,2,0:17:19,0:17:37,"cut_lettuce_prep
"
16.2,16,2,0:17:37,0:17:55,"cut_lettuce_core
"
16.2,16,2,0:17:55,0:18:0,"cut_lettuce_post
"
16.2,16,2,0:18:1,0:18:2,"place_cucumber_into_bowl_prep
"
16.2,16,2,0:18:1,0:18:2,"place_cheese_into_bowl_prep
"
16.2,16,2,0:18:1,0:18:2,"place_lettuce_into_bowl_prep
"
16.2,16,2,0:18:1,0:18:2,"place_tomato_into_bowl_prep
"
16.2,16,2,0:18:2,0:18:17,"place_cucumber_into_bowl_core
"
16.2,16,2,0:18:2,0:18:17,"place_cheese_into_bowl_core
"
16.2,16,2,0:18:2,0:18:17,"place_lettuce_into_bowl_core
"
16.2,16,2,0:18:2,0:18:17,"place_tomato_into_bowl_core
"
16.2,16,2,0:18:17,0:18:19,"place_cucumber_into_bowl_post
"
16.2,16,2,0:18:17,0:18:19,"place_cheese_into_bowl_post
"
16.2,16,2,0:18:17,0:18:19,"place_lettuce_into_bowl_post
"
16.2,16,2,0:18:17,0:18:19,"place_tomato_into_bowl_post
"
16.2,16,2,0:18:19,0:18:20,"mix_ingredients_prep
"
16.2,16,2,0:18:20,0:18:27,"mix_ingredients_core
"
16.2,16,2,0:18:27,0:18:29,"mix_ingredients_post
"
16.2,16,2,0:18:29,0:18:31,"add_dressing_prep
"
16.2,16,2,0:18:29,0:19:1,"serve_salad
"
16.2,16,2,0:18:31,0:18:37,"add_dressing_core
"
16.2,16,2,0:18:37,0:18:48,"add_dressing_post
"
16.2,16,2,0:18:49,0:18:53,"serve_salad_onto_plate_prep
"
16.2,16,2,0:18:53,0:19:0,"serve_salad_onto_plate_core
"
16.2,16,2,0:19:0,0:19:1,"serve_salad_onto_plate_post
"
21.2,21,2,0:1:27,0:1:36,"add_vinegar_prep
"
21.2,21,2,0:1:27,0:2:20,"prepare_dressing
"
21.2,21,2,0:1:36,0:1:40,"add_vinegar_core
"
21.2,21,2,0:1:40,0:1:45,"add_vinegar_post
"
21.2,21,2,0:1:45,0:1:48,"add_oil_prep
"
21.2,21,2,0:1:48,0:1:52,"add_oil_core
"
21.2,21,2,0:1:52,0:1:55,"add_oil_post
"
21.2,21,2,0:1:56,0:1:58,"add_pepper_prep
"
21.2,21,2,0:1:58,0:2:2,"add_pepper_core
"
21.2,21,2,0:2:2,0:2:4,"add_pepper_post
"
21.2,21,2,0:2:4,0:2:6,"add_salt_prep
"
21.2,21,2,0:2:6,0:2:8,"add_salt_core
"
21.2,21,2,0:2:8,0:2:9,"add_salt_post
"
21.2,21,2,0:2:9,0:2:10,"mix_dressing_prep
"
21.2,21,2,0:2:10,0:2:16,"mix_dressing_core
"
21.2,21,2,0:2:16,0:2:20,"mix_dressing_post
"
21.2,21,2,0:2:22,0:2:36,"cut_cheese_prep
"
21.2,21,2,0:2:22,0:6:23,"cut_and_mix_ingredients
"
21.2,21,2,0:2:36,0:2:43,"cut_cheese_core
"
21.2,21,2,0:2:43,0:2:44,"cut_cheese_post
"
21.2,21,2,0:2:44,0:2:46,"place_cheese_into_bowl_prep
"
21.2,21,2,0:2:46,0:2:47,"place_cheese_into_bowl_core
"
21.2,21,2,0:2:47,0:2:49,"place_cheese_into_bowl_post
"
21.2,21,2,0:2:49,0:2:56,"peel_cucumber_prep
"
21.2,21,2,0:2:56,0:3:20,"peel_cucumber_core
"
21.2,21,2,0:3:20,0:3:25,"peel_cucumber_post
"
21.2,21,2,0:3:26,0:3:28,"cut_cucumber_prep
"
21.2,21,2,0:3:28,0:4:21,"cut_cucumber_core
"
21.2,21,2,0:4:21,0:4:30,"cut_cucumber_post
"
21.2,21,2,0:4:32,0:4:48,"cut_lettuce_prep
"
21.2,21,2,0:4:48,0:5:1,"cut_lettuce_core
"
21.2,21,2,0:5:1,0:5:4,"cut_cucumber_post
"
21.2,21,2,0:5:5,0:5:10,"cut_tomato_prep
"
21.2,21,2,0:5:10,0:5:54,"cut_tomato_core
"
21.2,21,2,0:5:54,0:5:55,"cut_tomato_post
"
21.2,21,2,0:5:56,0:6:0,"place_cucumber_into_bowl_prep
"
21.2,21,2,0:5:56,0:6:0,"place_lettuce_into_bowl_prep
"
21.2,21,2,0:5:56,0:6:0,"place_tomato_into_bowl_prep
"
21.2,21,2,0:6:0,0:6:5,"place_cucumber_into_bowl_core
"
21.2,21,2,0:6:5,0:6:6,"place_cucumber_into_bowl_post
"
21.2,21,2,0:6:6,0:6:8,"place_tomato_into_bowl_core
"
21.2,21,2,0:6:8,0:6:8,"place_tomato_into_bowl_post
"
21.2,21,2,0:6:8,0:6:11,"place_lettuce_into_bowl_core
"
21.2,21,2,0:6:11,0:6:16,"place_lettuce_into_bowl_post
"
21.2,21,2,0:6:17,0:6:18,"mix_ingredients_prep
"
21.2,21,2,0:6:18,0:6:22,"mix_ingredients_core
"
21.2,21,2,0:6:22,0:6:23,"mix_ingredients_post
"
21.2,21,2,0:6:24,0:6:26,"add_dressing_prep
"
21.2,21,2,0:6:24,0:7:15,"serve_salad
"
21.2,21,2,0:6:26,0:6:28,"add_dressing_core
"
21.2,21,2,0:6:28,0:6:44,"add_dressing_post
"
21.2,21,2,0:6:49,0:6:53,"serve_salad_onto_plate_prep
"
21.2,21,2,0:6:53,0:7:5,"serve_salad_onto_plate_core
"
21.2,21,2,0:7:5,0:7:15,"serve_salad_onto_plate_post
"
4.1,04,1,0:0:34,0:1:43,"prepare_dressing
"
4.1,04,1,0:0:40,0:0:52,"add_vinegar_prep
"
4.1,04,1,0:0:52,0:0:56,"add_vinegar_core
"
4.1,04,1,0:0:56,0:0:59,"add_vinegar_post
"
4.1,04,1,0:0:59,0:1:5,"add_oil_prep
"
4.1,04,1,0:1:5,0:1:9,"add_oil_core
"
4.1,04,1,0:1:9,0:1:18,"add_oil_post
"
4.1,04,1,0:1:19,0:1:21,"add_pepper_prep
"
4.1,04,1,0:1:21,0:1:24,"add_pepper_core
"
4.1,04,1,0:1:24,0:1:25,"add_pepper_post
"
4.1,04,1,0:1:25,0:1:27,"add_salt_prep
"
4.1,04,1,0:1:27,0:1:29,"add_salt_core
"
4.1,04,1,0:1:29,0:1:30,"add_salt_post
"
4.1,04,1,0:1:29,0:1:31,"mix_dressing_prep
"
4.1,04,1,0:1:31,0:1:38,"mix_dressing_core
"
4.1,04,1,0:1:38,0:1:43,"mix_dressing_post
"
4.1,04,1,0:1:53,0:2:30,"peel_cucumber_prep
"
4.1,04,1,0:1:53,0:6:28,"cut_and_mix_ingredients
"
4.1,04,1,0:2:30,0:2:41,"peel_cucumber_core
"
4.1,04,1,0:2:41,0:2:42,"peel_cucumber_post
"
4.1,04,1,0:2:43,0:2:45,"cut_cucumber_prep
"
4.1,04,1,0:2:45,0:3:1,"cut_cucumber_core
"
4.1,04,1,0:3:1,0:3:1,"cut_cucumber_post
"
4.1,04,1,0:3:2,0:3:6,"peel_cucumber_prep
"
4.1,04,1,0:3:6,0:3:15,"peel_cucumber_core
"
4.1,04,1,0:3:15,0:3:19,"peel_cucumber_post
"
4.1,04,1,0:3:19,0:3:20,"cut_cucumber_prep
"
4.1,04,1,0:3:20,0:3:30,"cut_cucumber_core
"
4.1,04,1,0:3:30,0:3:41,"cut_cucumber_post
"
4.1,04,1,0:3:41,0:3:42,"place_cucumber_into_bowl_prep
"
4.1,04,1,0:3:42,0:3:48,"place_cucumber_into_bowl_core
"
4.1,04,1,0:3:49,0:4:0,"cut_cheese_prep
"
4.1,04,1,0:4:0,0:4:32,"cut_cheese_core
"
4.1,04,1,0:4:32,0:4:33,"cut_cheese_post
"
4.1,04,1,0:4:34,0:4:35,"place_cheese_into_bowl_prep
"
4.1,04,1,0:4:35,0:4:42,"place_cheese_into_bowl_core
"
4.1,04,1,0:4:44,0:4:55,"cut_tomato_prep
"
4.1,04,1,0:4:55,0:5:31,"cut_tomato_core
"
4.1,04,1,0:5:31,0:5:32,"cut_tomato_post
"
4.1,04,1,0:5:32,0:5:33,"place_tomato_into_bowl_prep
"
4.1,04,1,0:5:33,0:5:41,"place_tomato_into_bowl_core
"
4.1,04,1,0:5:41,0:5:51,"cut_lettuce_prep
"
4.1,04,1,0:5:51,0:5:57,"cut_lettuce_core
"
4.1,04,1,0:5:57,0:5:57,"cut_lettuce_post
"
4.1,04,1,0:5:58,0:5:59,"place_lettuce_into_bowl_prep
"
4.1,04,1,0:5:59,0:6:3,"place_lettuce_into_bowl_core
"
4.1,04,1,0:6:3,0:6:5,"cut_lettuce_prep
"
4.1,04,1,0:6:5,0:6:7,"cut_lettuce_core
"
4.1,04,1,0:6:7,0:6:8,"cut_lettuce_post
"
4.1,04,1,0:6:7,0:6:8,"place_lettuce_into_bowl_prep
"
4.1,04,1,0:6:8,0:6:8,"place_lettuce_into_bowl_core
"
4.1,04,1,0:6:8,0:6:12,"place_lettuce_into_bowl_post
"
4.1,04,1,0:6:12,0:6:12,"mix_ingredients_prep
"
4.1,04,1,0:6:12,0:6:26,"mix_ingredients_core
"
4.1,04,1,0:6:26,0:6:28,"mix_ingredients_post
"
4.1,04,1,0:6:29,0:7:32,"serve_salad
"
4.1,04,1,0:6:36,0:6:39,"serve_salad_onto_plate_prep
"
4.1,04,1,0:6:39,0:7:0,"serve_salad_onto_plate_core
"
4.1,04,1,0:7:0,0:7:12,"serve_salad_onto_plate_post
"
4.1,04,1,0:7:13,0:7:16,"add_dressing_prep
"
4.1,04,1,0:7:16,0:7:28,"add_dressing_core
"
4.1,04,1,0:7:28,0:7:32,"add_dressing_post
"
23.1,23,1,0:0:46,0:0:53,"add_oil_prep
"
23.1,23,1,0:0:46,0:1:29,"prepare_dressing
"
23.1,23,1,0:0:53,0:0:58,"add_oil_core
"
23.1,23,1,0:0:58,0:1:3,"add_oil_post
"
23.1,23,1,0:1:3,0:1:6,"add_vinegar_prep
"
23.1,23,1,0:1:6,0:1:10,"add_vinegar_core
"
23.1,23,1,0:1:10,0:1:15,"add_vinegar_post
"
23.1,23,1,0:1:15,0:1:17,"add_salt_prep
"
23.1,23,1,0:1:17,0:1:21,"add_salt_core
"
23.1,23,1,0:1:21,0:1:23,"add_salt_post
"
23.1,23,1,0:1:23,0:1:25,"add_pepper_prep
"
23.1,23,1,0:1:25,0:1:27,"add_pepper_core
"
23.1,23,1,0:1:27,0:1:29,"add_pepper_post
"
23.1,23,1,0:1:30,0:1:51,"cut_lettuce_prep
"
23.1,23,1,0:1:30,0:6:36,"cut_and_mix_ingredients
"
23.1,23,1,0:1:51,0:2:10,"cut_lettuce_core
"
23.1,23,1,0:2:10,0:2:15,"cut_lettuce_post
"
23.1,23,1,0:2:16,0:2:18,"place_lettuce_into_bowl_prep
"
23.1,23,1,0:2:18,0:2:24,"place_lettuce_into_bowl_core
"
23.1,23,1,0:2:24,0:2:25,"place_lettuce_into_bowl_post
"
23.1,23,1,0:2:25,0:2:29,"cut_tomato_prep
"
23.1,23,1,0:2:29,0:3:25,"cut_tomato_core
"
23.1,23,1,0:3:25,0:3:30,"cut_tomato_post
"
23.1,23,1,0:3:31,0:3:32,"place_tomato_into_bowl_prep
"
23.1,23,1,0:3:32,0:3:39,"place_tomato_into_bowl_core
"
23.1,23,1,0:3:39,0:3:41,"place_tomato_into_bowl_post
"
23.1,23,1,0:3:41,0:4:1,"cut_cheese_prep
"
23.1,23,1,0:4:1,0:4:10,"cut_cheese_core
"
23.1,23,1,0:4:10,0:4:12,"cut_cheese_post
"
23.1,23,1,0:4:12,0:4:14,"place_cheese_into_bowl_core
"
23.1,23,1,0:4:14,0:4:18,"place_cheese_into_bowl_post
"
23.1,23,1,0:4:18,0:4:22,"peel_cucumber_prep
"
23.1,23,1,0:4:22,0:4:48,"peel_cucumber_core
"
23.1,23,1,0:4:48,0:4:50,"peel_cucumber_post
"
23.1,23,1,0:4:50,0:4:51,"cut_cucumber_prep
"
23.1,23,1,0:4:51,0:5:40,"cut_cucumber_core
"
23.1,23,1,0:5:40,0:5:41,"cut_cucumber_post
"
23.1,23,1,0:5:41,0:5:42,"place_cucumber_into_bowl_prep
"
23.1,23,1,0:5:42,0:6:12,"place_cucumber_into_bowl_core
"
23.1,23,1,0:6:12,0:6:12,"place_cucumber_into_bowl_post
"
23.1,23,1,0:6:12,0:6:19,"mix_ingredients_prep
"
23.1,23,1,0:6:19,0:6:35,"mix_ingredients_core
"
23.1,23,1,0:6:35,0:6:36,"mix_ingredients_post
"
23.1,23,1,0:6:36,0:6:43,"serve_salad_onto_plate_prep
"
23.1,23,1,0:6:36,0:6:55,"serve_salad
"
23.1,23,1,0:6:43,0:6:49,"serve_salad_onto_plate_core
"
23.1,23,1,0:6:49,0:6:55,"serve_salad_onto_plate_post
"
14.1,14,1,0:0:25,0:0:29,"add_pepper_prep
"
14.1,14,1,0:0:25,0:1:25,"prepare_dressing
"
14.1,14,1,0:0:29,0:0:31,"add_pepper_core
"
14.1,14,1,0:0:31,0:0:45,"add_pepper_post
"
14.1,14,1,0:0:48,0:0:49,"add_salt_prep
"
14.1,14,1,0:0:49,0:0:52,"add_salt_core
"
14.1,14,1,0:0:52,0:0:53,"add_salt_post
"
14.1,14,1,0:0:53,0:0:57,"add_vinegar_prep
"
14.1,14,1,0:0:57,0:1:0,"add_vinegar_core
"
14.1,14,1,0:1:0,0:1:3,"add_vinegar_post
"
14.1,14,1,0:1:3,0:1:7,"add_oil_prep
"
14.1,14,1,0:1:7,0:1:11,"add_oil_core
"
14.1,14,1,0:1:11,0:1:14,"add_oil_post
"
14.1,14,1,0:1:14,0:1:17,"mix_dressing_prep
"
14.1,14,1,0:1:17,0:1:24,"mix_dressing_core
"
14.1,14,1,0:1:24,0:1:25,"mix_dressing_post
"
14.1,14,1,0:1:28,0:1:40,"cut_cheese_prep
"
14.1,14,1,0:1:28,0:4:9,"cut_and_mix_ingredients
"
14.1,14,1,0:1:40,0:1:47,"cut_cheese_core
"
14.1,14,1,0:1:47,0:1:48,"cut_cheese_post
"
14.1,14,1,0:1:48,0:1:48,"place_cheese_into_bowl_prep
"
14.1,14,1,0:1:48,0:1:51,"place_cheese_into_bowl_core
"
14.1,14,1,0:1:51,0:1:52,"place_cheese_into_bowl_post
"
14.1,14,1,0:1:53,0:2:8,"cut_lettuce_prep
"
14.1,14,1,0:2:8,0:2:21,"cut_lettuce_core
"
14.1,14,1,0:2:21,0:2:22,"cut_lettuce_post
"
14.1,14,1,0:2:22,0:2:23,"place_lettuce_into_bowl_prep
"
14.1,14,1,0:2:23,0:2:29,"place_lettuce_into_bowl_core
"
14.1,14,1,0:2:29,0:2:30,"place_lettuce_into_bowl_post
"
14.1,14,1,0:2:30,0:2:37,"peel_cucumber_prep
"
14.1,14,1,0:2:37,0:2:44,"peel_cucumber_core
"
14.1,14,1,0:2:44,0:2:49,"peel_cucumber_post
"
14.1,14,1,0:2:50,0:2:52,"cut_cucumber_prep
"
14.1,14,1,0:2:52,0:3:11,"cut_cucumber_core
"
14.1,14,1,0:3:11,0:3:16,"cut_cucumber_post
"
14.1,14,1,0:3:16,0:3:17,"place_cucumber_into_bowl_prep
"
14.1,14,1,0:3:17,0:3:20,"place_cucumber_into_bowl_core
"
14.1,14,1,0:3:20,0:3:22,"place_cucumber_into_bowl_post
"
14.1,14,1,0:3:22,0:3:26,"cut_tomato_prep
"
14.1,14,1,0:3:26,0:3:49,"cut_tomato_core
"
14.1,14,1,0:3:49,0:3:50,"cut_tomato_post
"
14.1,14,1,0:3:50,0:3:51,"place_tomato_into_bowl_prep
"
14.1,14,1,0:3:51,0:3:53,"place_tomato_into_bowl_core
"
14.1,14,1,0:3:53,0:3:54,"place_tomato_into_bowl_post
"
14.1,14,1,0:3:55,0:4:4,"mix_ingredients_prep
"
14.1,14,1,0:4:4,0:4:8,"mix_ingredients_core
"
14.1,14,1,0:4:8,0:4:9,"mix_ingredients_post
"
14.1,14,1,0:4:9,0:4:13,"add_dressing_prep
"
14.1,14,1,0:4:9,0:4:43,"serve_salad
"
14.1,14,1,0:4:13,0:4:17,"add_dressing_core
"
14.1,14,1,0:4:17,0:4:27,"add_dressing_post
"
14.1,14,1,0:4:28,0:4:34,"serve_salad_onto_plate_prep
"
14.1,14,1,0:4:34,0:4:40,"serve_salad_onto_plate_core
"
14.1,14,1,0:4:40,0:4:43,"serve_salad_onto_plate_post
"
10.1,10,1,0:0:27,0:1:58,"prepare_dressing
"
10.1,10,1,0:0:31,0:0:42,"add_oil_prep
"
10.1,10,1,0:0:42,0:0:52,"add_oil_core
"
10.1,10,1,0:0:52,0:0:59,"add_oil_post
"
10.1,10,1,0:0:59,0:1:5,"add_vinegar_prep
"
10.1,10,1,0:1:5,0:1:12,"add_vinegar_core
"
10.1,10,1,0:1:12,0:1:17,"add_vinegar_post
"
10.1,10,1,0:1:17,0:1:19,"add_pepper_prep
"
10.1,10,1,0:1:19,0:1:22,"add_pepper_core
"
10.1,10,1,0:1:22,0:1:28,"mix_dressing_core
"
10.1,10,1,0:1:28,0:1:28,"add_pepper_prep
"
10.1,10,1,0:1:28,0:1:30,"add_pepper_core
"
10.1,10,1,0:1:30,0:1:31,"add_pepper_post
"
10.1,10,1,0:1:31,0:1:34,"add_salt_prep
"
10.1,10,1,0:1:34,0:1:39,"add_salt_core
"
10.1,10,1,0:1:39,0:1:40,"add_salt_post
"
10.1,10,1,0:1:41,0:1:57,"mix_dressing_core
"
10.1,10,1,0:1:57,0:1:58,"mix_dressing_post
"
10.1,10,1,0:1:59,0:2:17,"cut_lettuce_prep
"
10.1,10,1,0:1:59,0:5:35,"cut_and_mix_ingredients
"
10.1,10,1,0:2:17,0:2:25,"cut_lettuce_core
"
10.1,10,1,0:2:25,0:2:26,"cut_lettuce_post
"
10.1,10,1,0:2:26,0:2:28,"place_lettuce_into_bowl_prep
"
10.1,10,1,0:2:28,0:2:32,"place_lettuce_into_bowl_core
"
10.1,10,1,0:2:32,0:2:32,"place_lettuce_into_bowl_post
"
10.1,10,1,0:2:32,0:2:34,"cut_lettuce_prep
"
10.1,10,1,0:2:34,0:2:37,"cut_lettuce_core
"
10.1,10,1,0:2:37,0:2:38,"cut_lettuce_post
"
10.1,10,1,0:2:38,0:2:39,"place_lettuce_into_bowl_prep
"
10.1,10,1,0:2:39,0:2:39,"place_lettuce_into_bowl_core
"
10.1,10,1,0:2:39,0:2:46,"place_lettuce_into_bowl_post
"
10.1,10,1,0:2:46,0:2:54,"cut_tomato_prep
"
10.1,10,1,0:2:54,0:3:16,"cut_tomato_core
"
10.1,10,1,0:3:16,0:3:17,"cut_tomato_post
"
10.1,10,1,0:3:17,0:3:18,"place_tomato_into_bowl_prep
"
10.1,10,1,0:3:18,0:3:21,"place_tomato_into_bowl_core
"
10.1,10,1,0:3:21,0:3:35,"cut_cheese_prep
"
10.1,10,1,0:3:35,0:3:51,"cut_cheese_core
"
10.1,10,1,0:3:51,0:3:53,"cut_cheese_post
"
10.1,10,1,0:3:53,0:3:55,"place_cheese_into_bowl_prep
"
10.1,10,1,0:3:55,0:3:55,"place_cheese_into_bowl_core
"
10.1,10,1,0:3:55,0:3:58,"place_cheese_into_bowl_post
"
10.1,10,1,0:3:58,0:4:5,"peel_cucumber_prep
"
10.1,10,1,0:4:5,0:4:23,"peel_cucumber_core
"
10.1,10,1,0:4:23,0:4:26,"peel_cucumber_post
"
10.1,10,1,0:4:26,0:4:33,"cut_cucumber_prep
"
10.1,10,1,0:4:33,0:4:59,"cut_cucumber_core
"
10.1,10,1,0:4:59,0:5:0,"cut_cucumber_post
"
10.1,10,1,0:5:0,0:5:3,"place_cucumber_into_bowl_prep
"
10.1,10,1,0:5:3,0:5:12,"place_cucumber_into_bowl_core
"
10.1,10,1,0:5:12,0:5:14,"place_cucumber_into_bowl_post
"
10.1,10,1,0:5:14,0:5:19,"mix_ingredients_prep
"
10.1,10,1,0:5:19,0:5:34,"mix_ingredients_core
"
10.1,10,1,0:5:34,0:5:35,"mix_ingredients_post
"
10.1,10,1,0:5:35,0:5:47,"serve_salad_onto_plate_prep
"
10.1,10,1,0:5:35,0:6:30,"serve_salad
"
10.1,10,1,0:5:47,0:6:1,"serve_salad_onto_plate_core
"
10.1,10,1,0:6:1,0:6:10,"serve_salad_onto_plate_post
"
10.1,10,1,0:6:12,0:6:14,"add_dressing_prep
"
10.1,10,1,0:6:14,0:6:28,"add_dressing_core
"
10.1,10,1,0:6:28,0:6:30,"add_dressing_post
"
27.1,27,1,0:0:39,0:0:42,"peel_cucumber_prep
"
27.1,27,1,0:0:39,0:3:59,"cut_and_mix_ingredients
"
27.1,27,1,0:0:42,0:0:54,"peel_cucumber_core
"
27.1,27,1,0:0:54,0:0:58,"peel_cucumber_post
"
27.1,27,1,0:1:0,0:1:2,"cut_cucumber_prep
"
27.1,27,1,0:1:2,0:1:15,"cut_cucumber_core
"
27.1,27,1,0:1:15,0:1:22,"cut_cucumber_post
"
27.1,27,1,0:1:23,0:1:46,"cut_lettuce_prep
"
27.1,27,1,0:1:46,0:2:1,"cut_lettuce_core
"
27.1,27,1,0:2:1,0:2:2,"cut_lettuce_post
"
27.1,27,1,0:2:2,0:2:3,"place_lettuce_into_bowl_prep
"
27.1,27,1,0:2:3,0:2:11,"place_lettuce_into_bowl_core
"
27.1,27,1,0:2:11,0:2:12,"place_lettuce_into_bowl_post
"
27.1,27,1,0:2:12,0:2:22,"cut_tomato_prep
"
27.1,27,1,0:2:22,0:2:50,"cut_tomato_core
"
27.1,27,1,0:2:50,0:2:53,"cut_tomato_post
"
27.1,27,1,0:2:55,0:3:5,"cut_cheese_prep
"
27.1,27,1,0:3:5,0:3:12,"cut_cheese_core
"
27.1,27,1,0:3:12,0:3:15,"cut_cheese_post
"
27.1,27,1,0:3:17,0:3:21,"cut_cheese_prep
"
27.1,27,1,0:3:21,0:3:23,"cut_cheese_core
"
27.1,27,1,0:3:23,0:3:27,"cut_cheese_post
"
27.1,27,1,0:3:28,0:3:31,"place_cheese_into_bowl_prep
"
27.1,27,1,0:3:31,0:3:32,"place_cheese_into_bowl_core
"
27.1,27,1,0:3:32,0:3:33,"place_cheese_into_bowl_post
"
27.1,27,1,0:3:33,0:3:34,"place_tomato_into_bowl_prep
"
27.1,27,1,0:3:34,0:3:35,"place_tomato_into_bowl_core
"
27.1,27,1,0:3:35,0:3:36,"place_tomato_into_bowl_post
"
27.1,27,1,0:3:36,0:3:37,"place_cucumber_into_bowl_prep
"
27.1,27,1,0:3:37,0:3:38,"place_cucumber_into_bowl_core
"
27.1,27,1,0:3:37,0:3:38,"mix_ingredients_prep
"
27.1,27,1,0:3:38,0:3:38,"place_cucumber_into_bowl_post
"
27.1,27,1,0:3:38,0:3:55,"mix_ingredients_core
"
27.1,27,1,0:3:55,0:3:59,"mix_ingredients_post
"
27.1,27,1,0:4:1,0:4:10,"add_salt_prep
"
27.1,27,1,0:4:1,0:5:39,"prepare_dressing
"
27.1,27,1,0:4:10,0:4:12,"add_salt_core
"
27.1,27,1,0:4:12,0:4:14,"add_salt_post
"
27.1,27,1,0:4:13,0:4:17,"add_pepper_prep
"
27.1,27,1,0:4:17,0:4:20,"add_pepper_core
"
27.1,27,1,0:4:20,0:4:22,"add_pepper_post
"
27.1,27,1,0:4:24,0:4:32,"add_vinegar_prep
"
27.1,27,1,0:4:32,0:4:39,"add_vinegar_core
"
27.1,27,1,0:4:39,0:4:45,"add_vinegar_post
"
27.1,27,1,0:4:46,0:5:5,"add_oil_prep
"
27.1,27,1,0:5:5,0:5:11,"add_oil_core
"
27.1,27,1,0:5:11,0:5:18,"add_oil_post
"
27.1,27,1,0:5:19,0:5:20,"mix_dressing_prep
"
27.1,27,1,0:5:20,0:5:38,"mix_dressing_core
"
27.1,27,1,0:5:38,0:5:39,"mix_dressing_post
"
27.1,27,1,0:5:41,0:5:50,"serve_salad_onto_plate_prep
"
27.1,27,1,0:5:41,0:6:9,"serve_salad
"
27.1,27,1,0:5:50,0:6:5,"serve_salad_onto_plate_core
"
27.1,27,1,0:6:5,0:6:9,"serve_salad_onto_plate_post
"
6.2,06,2,0:0:19,0:0:28,"cut_tomato_prep
"
6.2,06,2,0:0:19,0:2:50,"cut_and_mix_ingredients
"
6.2,06,2,0:0:28,0:0:44,"cut_tomato_core
"
